label	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99	feature100
5	11.689671	0	0	1.4572226	0	0	0	0.14525598	0	0	0	0	1.7777439	7.135125	0	0	0	0	0	1.9228202	9.134109	0	4.820502	0	0	0	0	0	0	11.928603	0	1.9573841	0	0.8173981	8.015729	1.5399666	2.602793	0	0	0	0.9268817	3.4513395	0	0	0	0	5.96748	4.6139503	0	0	0.98148334	0	8.922419	0	0	0	4.208879	0	1.2903407	8.158752	0	7.043369	0	0	0.018927947	0	12.171912	0	7.136285	7.065142	12.288188	3.0909102	0	0	0	1.4876258	2.2614758	0	0	0	8.517349	0	6.0127654	0	0.64625233	5.2798266	0	8.3419895	0	0	6.1957946	3.0692756	4.0581727	4.698494	0.64041793	0	0	0	0	1.3245934
5	8.532646	0	1.42791	0	0	0	0	1.6586078	0	0	0	0	1.3096493	8.813793	0	0	0	0	0	0	13.2363405	0	4.4976	0	0	0	0	0	0.88397604	6.9883623	0	2.5908973	0	0	13.267381	1.461719	6.1315165	0.5978653	2.025887	3.3312137	4.529179	7.859464	0	0	1.4331187	0	7.2930837	3.532951	0	1.7356936	1.1926079	0	7.6937757	0	0	0	0	0	0	3.9044075	0	8.327453	0	0	2.4686046	1.2571285	10.994805	0	0.8254615	5.982119	13.809927	5.120182	0	0	0	7.7424016	3.2025192	0	0	0	9.295098	0	8.435131	1.2223053	0	10.279596	0	6.6467586	0	0	3.1134686	3.3686745	0.97405493	4.022786	0	0	0	0	0.9114497	0.46072337
5	12.691854	0	0	0	0	0	0	1.8567656	0	0	0	0	2.2801242	9.49585	0	0	0	0	0	0.7951269	14.018104	0	6.5197115	0	0	0	0	0	0.6456515	11.728445	0	3.2833827	0	0	12.781002	2.8573637	5.8005686	0	0	1.2892954	3.7120388	6.298032	0	0	0.45839223	0	7.648239	4.7757297	0	0.61634207	0.38172024	0	9.655342	0	0	0	3.2136872	0	0	7.1681986	0	9.335832	0	0	2.1594145	0	14.383639	0	4.193244	8.404088	16.404572	6.0665336	0	0	0	5.026052	2.6662772	0	0	0	11.218968	0	9.379679	0	0	9.38209	0	9.019031	0	0	5.842235	3.5412369	2.2394714	6.4873457	0	0	0	0	0.443721	1.5598723
5	5.065588	0	1.1539547	0	0	0	0	1.3972906	0	0	0	0	0	5.734086	0	0	0	0	0	0	7.759721	0	1.6668172	0	0	0	0	0	0	4.767416	0	1.6630456	0	0	6.722723	0.13829696	2.883814	0	0.9725537	1.0577455	1.3444452	3.8976085	0	0	1.4595774	0	5.581571	1.799907	0	1.0890982	0	0	5.244624	0	0	0	0.36983526	0	0	2.7996445	0	5.268033	0	0	0.9567503	0	8.104636	0	2.3646417	3.3367107	8.826889	2.9485343	0	0	0	4.750893	1.3956952	0	0	0	6.088848	0	4.841938	0.99035025	0	5.6400557	0	4.725201	0	0.009582721	2.4914026	2.0873342	0.51792294	2.3385766	1.5617547	0	0	0	0.89775413	0
5	15.453366	0	2.4328938	0	0	0	0	0.756686	0	0	0	0	0.60537183	15.178923	0	0	0	0	0	0	19.516815	0	4.6156	0	0	0	0	0	0	15.210471	0	3.6425877	0	0	20.671804	0	8.259651	0	6.40685	0.07270879	3.4840064	12.161881	0	0	1.8474796	0	15.234935	5.0066953	0	0.5685228	1.9826776	0	15.850754	0	0	0	0.5321994	0	0	10.032938	0	14.905638	0	0	0	0	20.08681	0	7.641906	10.531386	22.338902	6.09734	0	0	0	11.837716	5.4911685	0	0	0	16.243536	0	11.606792	4.3110666	0	14.569051	0	12.137844	0	0	6.607328	6.731683	5.8454504	5.427869	4.605327	0	0	0	0	0
5	8.947514	0	0	0	0	0	0	3.4088845	0	0	0	0	0.1596933	10.13432	0	0	0	0	0	0	13.184075	0	5.160179	0	0	0	0	0	0	8.08929	0	3.4947493	0	0	9.950367	1.2594529	4.503011	0	0	0.543978	3.3611825	6.1168146	0	0	0.8330482	0	7.9304113	3.9808974	0	0.8279213	0.57398427	0	9.9412565	0	0	0	0.7845048	0	0	4.3842373	0	8.181387	0	0	2.729431	0	13.760232	0	4.21218	6.720789	15.533508	5.331764	0	0	0	5.6961775	2.6352663	0	0	0	10.293574	0	9.083834	0	0	10.946037	0	10.550733	0	0.2664693	4.719587	4.6317472	0.46978632	4.0064526	1.9563538	0	0	0	1.4875759	1.8363708
5	6.310801	0	1.0584718	0	0	1.1648544	0	0.28014874	0	0	0	0	1.5230691	7.590219	0	0	0	0	0	0	10.462503	0	4.4407177	0	0	0	0	0	2.1792932	4.984652	0	2.070651	0	0	11.496357	1.9201095	5.5082946	0.7628397	2.2083275	2.9850643	5.0349207	6.917379	0	0	0.10888702	0	4.9422984	2.1004312	0	1.0431304	0.76826346	0	6.4248185	0	0	0	0	0	0	2.8484526	0	6.3602285	0	0	1.3119774	1.8012266	7.6743855	0	0	5.8751035	10.5865555	5.172971	0	0	0	5.8877945	2.6817832	0	0	0	8.03854	0	7.0203214	1.0896951	0	9.180504	0	4.5102434	0	0	1.7899985	3.754582	1.3410774	3.4569147	0	0	0	0	0.65756726	0.8583667
5	16.529728	0	0.70918304	0	0	0	0	6.6592426	0	0	0	0	3.2855551	10.730479	0	0	0	0	0	0.9859024	20.767736	0	8.784144	0	0	0	0	0	2.9095066	14.23696	0	5.9744234	0	0	18.849627	4.8398113	11.013048	0.48289692	0	7.295504	5.1504464	8.409746	2.531605	0	4.4629135	0	10.0622015	4.9563084	0	3.914436	0	0	8.930072	0	0	0	6.7069583	0	0	7.8340545	0	13.273324	0	0	6.163435	0	18.49483	0	0.6765707	9.099839	23.187532	9.563434	0	0	0	9.110559	2.3065765	0	0	0	14.433788	0	13.475196	0	0	11.821664	0	9.335662	0	0	6.4969625	1.2386707	0	11.114427	0	0	0	0	2.4343507	0.792891
5	15.553803	0	0.7367494	0	0	0	0	2.820832	0	0	0	0	2.274539	13.230108	0	0	0	0	0	0	19.499477	0	7.5246077	0	0	0	0	0	1.2023685	14.202629	0	4.533737	0	0	18.548365	2.9327626	8.713518	0	1.444456	2.8921247	5.1726513	9.753677	0	0	1.7361623	0	11.606667	5.3399076	0	1.691648	0.2515429	0	12.823341	0	0	0	2.929262	0	0	8.437748	0	13.151429	0	0	2.7148876	0	18.946716	0	4.419951	10.658638	22.0699	8.332172	0	0	0	9.057065	3.7257633	0	0	0	15.331016	0	12.705856	0.46343505	0	13.63403	0	11.283851	0	0	6.697489	4.917689	2.5308359	8.065459	0	0	0	0	0.9880893	1.2207801
5	11.934637	0	2.078808	0	0	0	0	1.4778621	0	0	0	0	0	9.1873455	0	0	0	0	0	0	12.029051	0	1.759824	0	0	0	0	0	0	13.207104	0	3.1638105	0	1.1785979	13.665703	0	6.324678	0	5.73369	0	0	6.7193604	0	0	2.885396	0	11.399357	1.4228181	0	0.10463475	0	0	10.260785	0	0	0.64244276	5.011729	0	0	9.557675	0	11.115933	0	0	0	0	14.309746	0	7.00675	6.6957054	15.435667	3.7280912	0	0	0	7.427125	2.7001195	0	0	0	11.551222	0.033461943	6.377299	4.783622	0	6.566316	0	6.75115	0	0	5.018603	3.0323853	4.7209806	5.3324623	4.7422595	0	0	0	0	0
5	12.030016	0	0.80681574	0	0	0	0	1.5499504	0	0	0	0	1.518993	9.032298	0	0	0	0	0	0	11.794385	0	4.737281	0	0	0	0	0	2.9650786	13.164454	0	4.300859	0	1.6962967	13.55697	2.2091146	7.903947	0	3.662406	1.0156093	1.5000387	5.4492936	1.2378033	0	1.593908	0	8.721967	0	0.84983706	0.1650307	0	0	9.375293	0	0	2.1749663	7.365804	0	0	9.214103	0	10.250436	0	0	0	0	13.040644	0	4.4541388	9.273747	15.3436165	7.586361	0	0	0	4.709632	0.98476744	0	0	0	13.084949	0	7.5016937	2.7765512	0	6.72258	0	4.9826455	0	0	4.5226707	3.5304174	3.9128587	8.556073	0	0	0	0	0	0
5	11.834813	0	2.8245142	0	0	0	0	5.491767	0	0	0	0	0.64371854	10.649168	0	0	0	0	0	0	17.99217	0	4.0543923	0	0	0	0	0	0.18828458	10.461414	0	4.6952486	0	0	16.31493	0.9020587	8.451961	1.5029819	2.340052	5.260476	2.9768584	8.981135	0	0	5.1488113	0	12.127453	3.68232	0	3.662032	0	0	8.862977	0	0	0	2.8872526	0	0	5.5969105	0	12.170692	0	0	3.9197855	0	16.914715	0	2.2564976	6.2828374	19.73514	6.6024194	0	0	0	11.3448	2.7360582	0	0	0	12.595516	0	10.926903	2.4412527	0	11.396849	0	8.891425	0	0	4.745984	1.8950516	0	6.757611	1.4746912	0	0	0	1.98831	0
5	3.2565143	0	1.4001133	0	0	1.9593109	0	0	0	0	0	0	1.2048924	6.968212	0	0	0	0	0	0	7.553732	0	3.5040398	0.5196279	0	0	0	0	1.0087025	1.7948118	0	0	0	0	8.807267	0.8184282	2.9624588	0	2.5628304	0.73982966	5.243999	6.599388	0	0	0	0	3.1166773	2.942411	0	0	2.7359512	0	5.902504	0	0	0	0	0	0	1.5720361	0	3.5897636	0	0	0.75069135	4.0181694	4.206784	0.07224587	0.24284318	5.059695	6.180095	2.8605917	0	0	0.48739034	4.06654	3.4842904	0	0	0	5.7387457	0	4.5900645	0.81828415	0	8.876569	0	3.6274388	0	1.4546583	0.26579043	5.039549	2.3560894	0	0	0	0	0	0.09191252	1.1501137
5	7.1661553	0	2.076221	0	0	0	0	0.4136259	0	0	0	0	0	8.057455	0	0	0	0	0	0	8.758266	0	0.49493518	0	0	0	0	0	0	8.408607	0	2.1230836	0	1.2207929	9.481317	0	3.951581	0	4.714404	0	0	5.264958	0	0	1.807724	0	9.249095	0.4603865	0	0.087461665	0	0	8.601341	0	0	0	2.0930004	0	0	6.055932	0	8.011797	0	0	0	0	10.938134	0	5.801167	5.2415495	11.140715	3.2685454	0	0	0	6.164471	1.8508998	0	0	0	9.20898	0.57507586	4.842006	3.9631639	0	6.094428	0	5.4901795	0	0	3.2877703	3.6330295	3.684315	2.9617016	5.0485086	0	0	0	0	0
5	16.006445	0	0.4751072	0	0	0	0	1.9897306	0	0	0	0	2.0430393	10.310379	0	0	0	0	0	0	14.56321	0	5.7315855	0	0	0	0	0	1.5049686	16.962366	0	4.6519465	0	1.4376161	16.316717	2.0217125	8.7137	0	3.8291566	0.42795724	1.198007	6.7429743	0.3738665	0	1.9046491	0	10.622716	1.6643754	0	0	0	0	11.40706	0	0	1.570439	8.533238	0	0	11.873928	0	12.5359955	0	0	0	0	16.386	0	6.4469543	10.309047	18.868483	7.1372766	0	0	0	5.6577687	2.202304	0	0	0	14.571911	0	8.862174	2.7363102	0	7.618726	0	7.4056296	0	0	6.463679	3.451401	5.012472	9.459341	0.39621183	0	0	0	0	0
5	18.592203	0	0.66497195	0	0	0	0	6.03207	0	0	0	0	3.2768703	13.182843	0	0	0	0	0	0	22.60742	0	9.460516	0	0	0	0	0	3.202302	16.86735	0	6.52904	0	0	20.898764	4.972239	11.744016	0	0	6.1055145	5.3738976	9.421311	1.739034	0	3.948852	0	12.222067	4.876701	0	3.3458307	0	0	11.904783	0	0	0	7.56676	0	0	9.713903	0	15.143629	0	0	4.8126884	0	21.422003	0	2.8325617	11.56948	25.90485	11.008883	0	0	0	9.60845	2.5496216	0	0	0	17.392776	0	14.811849	0	0	13.512027	0	11.028726	0	0	7.601067	2.9900365	0.36392814	12.184791	0	0	0	0	2.1550865	1.0702173
5	16.05565	0	2.4169464	0	0	0	0	0.91794425	0	0	0	0	1.3299769	14.434325	0	0	0	0	0	0	19.556713	0	5.3637657	0	0	0	0	0	0	15.622213	0	3.9658258	0	0	22.030443	0.13685009	9.64664	0	7.007521	1.2612728	3.9785657	12.452255	0	0	1.9980454	0	14.27987	4.3751297	0	0.6370493	1.7709355	0	14.886213	0	0	0	1.3703306	0	0	10.528286	0	15.055185	0	0	0	0	18.873281	0	6.0072036	10.691777	22.221846	6.5074654	0	0	0	11.658926	5.528993	0	0	0	16.175667	0	11.54194	4.725831	0	14.066326	0	10.617149	0	0	6.1207113	6.0793405	5.8100452	6.4673586	2.7757993	0	0	0	0	0
5	9.4922495	0	2.5367243	0	0	0	0	3.1503668	0	0	0	0	0.030259613	7.084147	0	0	0	0	0	0	10.539993	0	1.9209183	0	0	0	0	0	0.3846231	10.548731	0	3.3481252	0	1.9185011	9.903412	0.20123327	6.121939	0	2.6240587	1.2132161	0	3.6013107	1.4588873	0	4.010192	0	9.24667	0.19205482	0	1.4710909	0	0	6.585476	0	0	0.8009004	6.8146553	0	0	7.767104	0	8.810343	0	0	0.25584036	0	12.277049	0	5.287207	5.5901265	13.16118	4.909491	0	0	0	4.9955683	0.28764907	0	0	0	10.42564	0.30054379	5.2385035	3.03508	0.08446784	4.379203	0	4.1790457	0	0	3.63465	1.2347045	1.2771921	6.3947015	2.5641155	0	0	0	0.25616848	0
5	9.253778	0	0.96818364	0	0	0	0	2.380971	0	0	0	0	0.96540064	7.474072	0	0	0	0	0	0	10.8538	0	3.678721	0	0	0	0	0	1.4169366	9.381313	0	3.3665116	0	0.5558614	10.723506	1.5882483	5.9537544	0	1.6962781	1.9197577	1.5950539	4.7953143	0.63223994	0	2.1282573	0	7.3943396	1.0832344	0	1.1666161	0	0	7.1137924	0	0	0.41989693	4.4999804	0	0	6.037987	0	8.251072	0	0	0.4986009	0	11.390142	0	2.9948685	6.305445	13.17222	5.6964183	0	0	0	5.168586	1.1062472	0	0	0	9.89837	0	6.866027	1.5305831	0	6.489756	0	5.2387214	0	0	3.7918174	2.2919385	1.4870836	6.137882	0.18494475	0	0	0	0.43464935	0
5	12.434949	0	2.8397202	0	0	0	0	0	0	0	0	0	0	10.555733	0	0	0	0	0	0	12.712526	0	1.6891097	0	0	0	0	0	0	12.885138	0	2.1106758	0	0	15.646377	0	5.679214	0	6.9762716	0	1.675963	8.613664	0	0	0.73874944	0	11.990659	1.7227882	0	0	2.705155	0	12.739735	0	0	0.27739465	0	0	0	9.80162	0	11.051216	0	0	0	0	14.029305	0	7.658913	7.525515	16.340675	2.6218104	0	0	0	8.287172	4.7466674	0	0	0	11.920592	0	7.115821	4.8967514	0	8.774553	0	6.706837	0	0	5.929231	5.9574504	5.352804	3.330244	4.3578167	0	0	0	0	0
5	5.777339	0	2.0592394	0	0	0	0	1.5951918	0	0	0	0	0	6.987947	0	0	0	0	0	0	8.473878	0	0.92873293	0	0	0	0	0	0.37199616	6.5294094	0	2.502462	0	0.9597113	8.442856	0	4.3430376	0.57226217	3.2193844	0.86794126	0.34225684	4.3855805	0	0	2.4068027	0	7.81007	0	0	1.1172645	0	0	6.570994	0	0	0.16713446	2.453543	0	0	4.322535	0	7.02157	0	0	0	0	9.6367855	0	3.4466383	4.524139	10.344941	4.2599154	0	0	0	5.817868	0.8667933	0	0	0	8.44699	0.43322068	5.0215707	3.0641804	0	5.7405653	0	4.239552	0	0	2.473269	2.6543176	1.5910642	3.6551743	3.138834	0	0	0	0.5063503	0
5	13.252848	0	1.465909	0	0	0	0	4.847525	0	0	0	0	1.4019865	10.002825	0	0	0	0	0	0	17.181063	0	5.2501106	0	0	0	0	0	0.117682725	11.955868	0	4.338553	0	0	15.433824	1.8420602	7.917623	0.11461589	0.799018	4.17143	2.8386352	7.678897	0.053076394	0	4.030456	0	10.609778	4.495769	0	2.872526	0	0	9.05525	0	0	0	4.130205	0	0	6.87669	0	11.668027	0	0	3.966	0	16.719412	0	3.0990396	6.893784	19.435627	6.361891	0	0	0	9.064449	2.6402924	0	0	0	12.125459	0	10.589538	0.9726132	0	10.223948	0	9.109822	0	0	5.7200966	1.8483121	0.072215974	7.2915664	0.03992702	0	0	0	1.4390379	0
5	16.703762	0	3.2217927	0	0	0	0	2.5991867	0	0	0	0	1.6904677	13.322837	0	0	0	0	0	0	20.805767	0	5.3947344	0	0	0	0	0	0.06173566	15.636303	0	4.4844418	0	0	24.159256	0.15270147	11.601396	1.3103142	7.7617497	3.9085367	4.00024	13.286614	0	0	3.871931	0	14.214892	4.2562714	0	1.833322	1.9427317	0	13.029428	0	0	0.98426723	2.0838833	0	0	10.504533	0.019010618	15.864456	0	0	1.3135269	0.3417575	18.239468	0	3.5691216	9.365705	22.990099	6.2528434	0	0	0	13.328865	5.8025203	0	0	0	15.553479	0	11.763026	5.750047	0	13.6411915	0	9.178138	0	0	5.5362945	4.13605	4.4015145	7.31674	1.4909241	0	0	0	0	0
5	14.599664	0	2.9034603	0	0	0	0	2.015322	0	0	0	0	0.67486393	10.528625	0	0	0	0	0	0	15.411908	0	3.4239113	0	0	0	0	0	0	15.02321	0	2.927881	0	0.8883908	15.117988	0	7.0402737	0	4.0233936	0	0	7.1510544	0	0	3.4231749	0	12.624486	4.2643275	0	0.6446267	0	0	10.864569	0	0	0	4.984969	0	0	11.367895	0	12.080799	0	0	1.0636173	0	16.934818	0	8.706305	7.857809	18.062653	3.876871	0	0	0	7.069976	3.2517588	0	0	0	13.144168	0	7.2763047	3.4142435	0	7.8607802	0	8.239659	0	0	5.7591033	2.8961594	3.8028119	5.987084	3.9250476	0	0	0	0	0
5	16.702822	0	2.7998078	0	0	0	0	6.121863	0	0	0	0	0.7780662	14.047075	0	0	0	0	0	0	22.812002	0	5.3699884	0	0	0	0	0	0	15.403791	0	5.495915	0	0	20.535091	0.98577553	10.022626	0.49097192	2.5471795	4.638708	2.967713	10.801502	0	0	5.8035564	0	15.916237	5.6363654	0	3.8453767	0	0	13.009347	0	0	0	4.428222	0	0	8.833864	0	16.001066	0	0	4.341457	0	22.881094	0	5.3170047	8.773476	25.790228	7.7884054	0	0	0	13.3958	3.7446277	0	0	0	16.367634	0	13.733339	2.5687206	0	14.0713625	0	12.61629	0	0	7.4175277	3.0944474	0.659158	8.441056	2.6367164	0	0	0	1.8398229	0
5	17.570608	0	3.2498486	0	0	0	0	2.9120312	0	0	0	0	1.1054435	17.261646	0	0	0	0	0	0	24.845573	0	6.1968665	0	0	0	0	0	0	15.909993	0	4.7232485	0	0	25.174328	0.29255104	10.809033	0.50989485	6.023874	3.3763833	5.5704994	14.919141	0	0	3.5504777	0	17.28963	6.723285	0	2.520605	2.537082	0	16.700657	0	0	0	0	0	0	9.609397	0	17.455446	0	0	2.627807	0	23.3044	0	5.743147	11.166068	27.07736	7.792724	0	0	0	15.490811	6.412961	0	0	0	18.286858	0	14.9724655	4.153132	0	18.2919	0	14.051587	0	0	7.1464286	6.5177174	3.9546678	6.7708416	3.2592952	0	0	0	0.23566772	0
5	13.677008	0	0	0	0	0	0	1.0600811	0	0	0	0	2.0247679	9.746532	0	0	0	0	0	0.18187079	13.543599	0	5.828624	0	0	0	0	0	0	13.427728	0	3.128177	0	0.05471492	13.411285	1.901961	5.7915335	0	1.2935526	0	2.5691712	6.5446424	0	0	0.3154305	0	8.61529	4.444853	0	0	0.64749	0	10.708584	0	0	0	3.9500227	0	0	8.898153	0	10.062444	0	0	0.59161556	0	14.829291	0	5.9151936	8.756156	16.528809	5.2652483	0	0	0	4.9931545	3.0767667	0	0	0	11.69064	0	8.651516	0.28913426	0	8.664445	0	9.035493	0	0	6.2365704	3.8681703	3.978328	6.332606	0.15051073	0	0	0	0	0.82007945
5	7.4244614	0	0.48964596	0	0	0	0	1.8273606	0	0	0	0	0.29845792	3.8856473	0	0	0	0	0	0.2310352	6.581335	0	1.2664995	0	0	0	0	0	0	7.637985	0	1.4992068	0	0.26102304	6.064115	0	2.5011327	0	1.0046326	0	0	2.6897638	0	0	1.9813321	0	5.3236036	2.6111658	0	0.27011365	0.6536294	0	4.532436	0.21881047	0	0	3.335245	0	0	5.383809	0	5.5441866	0	0	0.7910122	0	8.2511015	0	4.166662	2.327372	8.563597	0.74279255	0	0	0	3.3865192	1.6140715	0	0	0	4.829038	0	3.352499	1.2101762	0	2.4820368	0	4.6088657	0	0	3.6428566	0.16440423	1.5010569	2.766126	2.17579	0	0	0	0	0
5	9.835114	0	1.392502	0	0	0	0	1.0607126	0	0	0	0	0.07475998	7.27411	0	0	0	0	0	0	9.532572	0	1.6256967	0	0	0	0	0	0	10.744015	0	2.2498412	0	0.9323481	10.204819	0	4.4051633	0	3.7415884	0	0	4.9896836	0	0	2.0131702	0	8.803556	1.9765067	0	0	0	0	8.231556	0	0	0	3.8579006	0	0	7.853084	0	8.547209	0	0	0	0	11.690597	0	6.2658725	5.254003	12.2609	2.530451	0	0	0	5.3260083	2.2774482	0	0	0	8.919977	0	4.9758067	3.1382318	0	5.072443	0	5.9693584	0	0	4.3777866	2.3649266	3.7280402	3.9828396	3.8063505	0	0	0	0	0
5	14.477798	0	2.0079195	0	0	0	0	3.1127653	0	0	0	0	0.75097376	13.650746	0	0	0	0	0	0	19.33647	0	5.067878	0	0	0	0	0	0	13.729118	0	4.2609425	0	0	18.08877	0.812251	7.995573	0	3.0535035	2.0640485	3.380745	10.035406	0	0	3.051162	0	13.870855	4.9334774	0	2.0161612	0.31376952	0	13.370192	0	0	0	2.3098392	0	0	8.238576	0	13.7560005	0	0	1.983819	0	19.911776	0	6.0101705	9.318577	22.054705	7.044601	0	0	0	10.903208	3.8432095	0	0	0	15.200291	0	11.957261	2.2578065	0	13.431409	0	11.730269	0	0	6.5755105	4.8803678	2.681156	6.5896425	2.8434138	0	0	0	0.9119023	0
5	7.4593687	0	1.6657262	0	0	0	0	0.035313156	0	0	0	0	0	6.899833	0	0	0	0	0	0	8.052244	0	0.9995053	0	0	0	0	0	0	8.329228	0	1.7631705	0	0.5471674	9.663602	0	4.042453	0	4.7259393	0	0	5.309416	0	0	1.3459636	0	7.7574453	0.9695738	0	0	0.19248354	0	7.5901394	0	0	0.113055386	1.7675022	0	0	6.240619	0	7.4035783	0	0	0	0	9.308649	0	4.8068595	4.738113	10.08894	2.370171	0	0	0	5.467804	2.360562	0	0	0	7.9474516	0.123199284	4.2586966	3.7498639	0	5.317165	0	4.658965	0	0	3.0349298	2.979279	3.8731093	2.7561595	3.7058115	0	0	0	0	0
5	10.023326	0	0	0	0	0	0	1.842066	0	0	0	0	2.0510721	7.9021072	0	0	0	0	0	0.96761584	12.353767	0	5.712906	0	0	0	0	0	0.5456956	8.552007	0	2.5976622	0	0	11.04393	2.5599267	4.952777	0	0	2.1640718	4.003511	5.8637266	0	0	0.53340816	0	5.912854	4.651808	0	1.0565526	1.0377309	0	7.478548	0	0	0	1.2048267	0	0	4.889631	0	7.523873	0	0	2.9746099	0	11.562812	0	2.1884246	6.4365764	13.692657	4.9805055	0	0	0	4.963923	2.6039593	0	0	0	8.796855	0	8.287227	0	0	8.712279	0	7.6075306	0	0	4.484942	2.7727585	0.96003646	4.931924	0	0	0	0	0.8925666	1.4886062
5	13.95281	0	1.7826407	0	0	0	0	0	0	0	0	0	0	12.055816	0	0	0	0	0	0	13.188068	0	2.1577377	0	0	0	0	0	0	15.552095	0	2.33456	0	1.0207964	16.192657	0	5.6990647	0	7.974955	0	0	9.155708	0	0	0.5889679	0	13.272589	3.0850854	0	0	1.8912398	0	14.526563	0	0.48776224	0	2.4049716	0	0	11.703086	0	12.52894	0	0	0	0	16.270267	0	10.234502	9.04468	16.926018	2.9296098	0	0	0	8.011404	4.8486304	0	0	0	13.38681	0.091423824	7.0029674	5.556722	0	9.101254	0	9.441423	0	0	6.152194	6.0512433	8.542459	3.8554525	6.824092	0	0	0	0	0
5	8.251182	0	1.8395733	0	0	0.9902278	0	0.3694965	0	0	0	0	1.6489859	11.256325	0	0	0	0	0	0	14.888053	0	5.820155	0	0	0	0	0	3.318302	6.604992	0	3.0387213	0	0	16.114504	2.4748397	7.625935	1.329705	3.3995821	3.9344716	7.219853	9.905016	0	0	0.32856172	0	7.8698664	2.4389198	0	1.6999085	0.5973635	0	9.585423	0	0	0	0	0	0	3.403487	0	9.272852	0	0	1.3961525	2.220087	11.361584	0	0	8.5746765	15.0344	7.7400193	0	0	0	8.796212	3.5637097	0	0	0	11.9176655	0	10.183973	1.725424	0	13.585942	0	6.6415653	0	0.402143	2.359325	5.852949	1.9217303	4.7199674	0	0	0	0	1.4831707	1.290751
5	8.169178	0	0.8360321	0	0.50088215	0	0	1.7392385	0	0	0.44373173	0	0	7.872147	0	0	0	0	0	0	9.831625	0	2.9026835	0	0	0	0	0	1.2957871	8.515381	0	2.990051	0	1.0265467	7.729585	1.090697	3.7430754	0	0	0.08030199	1.4714087	3.1915603	0.35915115	0	1.266908	0	7.7562847	0.7905241	0	0.9484535	0	0	8.085766	0	0	0	3.4069328	0	0	5.238107	0	7.132813	0	0	0	0	12.2509365	0	4.998569	6.3903084	12.915838	5.6674414	0	0	0	4.0266814	0.40710372	0	0	0	9.931595	0.39610285	6.850957	0.07414019	1.3867673	6.396554	0	6.0756955	0	0	4.7868214	3.5807204	0.6966894	5.2387314	1.2661825	0	0	0	1.9134511	0.4741632
5	7.539332	0	1.4586833	0	0	0	0	1.3637024	0	0	0	0	0.24354559	6.2748528	0	0	0	0	0	0	8.188926	0	1.8272766	0	0	0	0	0	0.7501104	8.415044	0	2.678642	0	1.0065933	9.313028	0.19124499	5.101216	0.17594242	3.4864938	0.7017505	0.15846778	4.198043	0.308654	0	2.0482292	0	7.0057178	0	0	0.4773718	0	0	6.347936	0	0	1.226993	4.146897	0	0	6.0198855	0	7.3052926	0	0	0	0	9.196602	0	3.4398246	5.0916357	10.473551	4.1280823	0	0	0	4.70773	1.0408156	0	0	0	8.491577	0.12743711	4.7113576	3.0751352	0	4.6064663	0	3.5404806	0	0	2.8633795	2.1125937	2.4705856	4.7645707	1.8226105	0	0	0	0	0
5	4.235182	0	0.39265215	0	0	0	0	0	0	0	0	0	1.3310571	6.7469735	0	0	0	0	0	0	5.6727085	0	3.1038346	0	0	0	0	0	1.8732932	4.263162	0	1.8252983	0	0	7.4353943	0.7139223	2.5334864	0	3.7688167	0	4.0034847	6.1067095	0	0	0	0	4.227856	0.5074409	0	0	0.8568909	0	6.3655186	0	0	0	0	0	0	2.8393855	0	3.905575	0	0	0	0	5.387254	0	2.055627	6.6608257	6.2805743	3.9760044	0	0	0	2.7649722	2.3570116	0	0	0	7.52661	0	4.562564	1.4251908	0	7.2302303	0	4.1347237	0	0	0.957572	4.843846	4.8939037	2.1827893	0.6611777	0	0	0	0	2.1255503
5	17.031313	0	2.4301043	0	0	0	0	3.6335363	0	0	0	0	2.3098328	12.325784	0	0	0	0	0	0	20.634535	0	6.4374804	0	0	0	0	0	0.81649625	15.646999	0	4.8740716	0	0	22.914255	1.455275	11.594723	1.0181599	5.5269876	4.7894864	4.2009363	11.937283	0	0	3.9843843	0	12.847914	4.4730597	0	2.2360294	1.1385565	0	11.754799	0	0	1.003513	3.6640828	0	0	10.175781	0	15.186809	0	0	2.557308	0	18.056784	0	2.7363377	9.272706	22.942162	6.9376	0	0	0	11.955733	4.957054	0	0	0	15.091062	0	12.03957	4.0994577	0	12.769571	0	8.970463	0	0	5.843133	3.1269767	3.062307	8.499305	0	0	0	0	0	0
