label	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48
7	0	0	2.2564027	0	0	0	0	0	0	0.86858755	5.27006	0	1.7909433	0	0	4.4450684	0	9.186564	4.821696	0	2.5068998	0	0	1.0780985	0	4.062719	0.87965083	1.5720185	1.3201785	7.5549073	0	0	0	0	0	0	0	0	5.441484	1.866404	9.040905	0	0	4.5341535	3.022053	3.5997467	0	3.0051498
7	0	0	8.296776	0	0	0	0	0	0	3.3123517	9.913417	0	3.9754086	0	0	9.523083	0	20.986897	8.672134	0	1.1135786	0	0	2.2009788	0	7.113207	0.43352044	1.2943072	3.556377	18.160213	0.08379036	0	0	2.3489554	0	0	0	0	10.227422	2.2338648	20.52159	0	0	9.486762	10.178315	7.7980986	0	7.930724
7	0	0	7.278142	0	0	0	0	0	0	7.6490593	5.8062634	0	0	0	0	5.3814335	0	9.517318	8.019818	0	2.320284	0	3.9596434	0	0	5.2441597	2.302247	0	0.30293113	6.714094	2.3607256	0	0	0	3.1219656	0	0	5.790036	0	0	8.298785	0	0	3.5389793	9.834975	4.223035	0	5.2970395
7	0	0	7.036716	0	0	0	0	0	0	6.902742	3.98537	0	0	0	0	2.4234116	0	9.222852	4.251713	0	0.99208325	0	0	0	0	3.0100977	0.7026746	0	1.3615851	6.8305974	0	0	0	1.195778	0.036134884	0.63440037	0	2.812251	0.23428768	0	8.786721	0	0.11332562	3.3048396	9.375271	5.051332	0	4.765751
7	0	0	2.6307871	0	0	0	0	0	0	3.1127944	4.009901	0	0.19226986	0	0	3.3750727	0	4.9118166	5.164007	0	3.130956	0	3.402586	0	0	3.095013	1.6971453	0.68256056	0.83578515	2.8383977	1.9760959	0	0.10795906	0	2.053274	0.14512765	0	2.5672338	0.56596994	0	4.249474	0	0	2.1183977	3.7853749	2.5797374	0	2.9085708
7	0	0	4.0248137	0	0	0	0	0	0	2.9614964	4.4227357	0	0.8657315	0	0	4.438688	0	9.028009	5.5263395	0	2.0337934	0	0.7076032	0	0	3.8228133	1.4426744	0.48899916	1.08806	7.006235	0.38886416	0	0	0.5832505	0	0	0	0.8347308	3.1782117	0	8.554313	0	0	4.0221252	5.148244	3.6419094	0	3.752072
7	0	0	5.3628454	0	0	0	0	0	0	6.8874974	3.7432911	0	0	0	0	3.605472	0	5.1856065	5.7971845	0	2.7295032	0	4.5084906	0	0.10208525	4.246566	1.1224313	0	0	4.374271	2.882806	0	0	0	2.2953286	0.4975815	0	4.490799	0	0	4.4262342	0	0	1.5063457	7.931788	1.9495649	0	3.6532214
7	0	0	7.4991207	0	0	0	0	0	0	7.254332	6.994787	0	0.14857924	0	0	6.527865	0	11.986863	8.086	0	6.214828	0	2.8696747	0	0	7.421963	0.37429202	0	1.6128953	10.406957	2.6231377	0	0	0	0	1.091182	0	1.6668377	2.9831371	0	11.7509365	0	0	4.4720454	10.38425	4.963048	0	6.654523
7	0	0	3.4641001	0	0	0	0	0	0	4.6309776	1.6502347	0	0	0	0	3.7373776	0	4.1510577	4.582973	0	3.7920334	0	3.3129425	0	0	5.146379	1.0755748	0	0	4.878055	1.4284961	0	0	0.18631174	0.72800314	0	0	2.8615263	0.35648254	0	3.8854904	0	0	1.0079626	5.018661	0	0	2.1134434
7	0	0	4.870536	0	0	0	0	0	0	6.6994615	5.2442946	0	0	0	0	4.5286016	0	5.886528	7.6310925	0	5.652124	0	5.9383383	0	0.9665015	5.5357866	1.9590306	0	0.11105937	3.7709107	3.4232879	0	0	0	3.7412138	0.7365166	0	5.507706	0	0	5.0748158	0	0	1.9775503	7.2719436	2.892943	0	4.210906
7	0	0	2.4318905	0	0	0	0	0	0	1.8827791	2.184638	0	0.2943493	0	0	2.8455105	0	5.6033564	3.2236664	0	1.6056519	0	0.07685072	0	0	2.7954514	0.8383601	0.084852345	0.17956997	4.985695	0	0	0	0.8853153	0	0	0	0.09114624	2.3811097	0.08134184	5.4502106	0	0	2.393707	3.1201165	1.7296202	0	2.1381214
7	0	0	6.2063303	0	0	0	0	0	0	7.2347074	4.7209854	0	0	0	0	4.466593	0	8.550554	6.340161	0	2.1056685	0	3.3422852	0	0	4.171694	2.6585388	0	0	5.718788	2.0121446	0	0.001800686	0.5050165	2.8136652	0	0	5.2932887	0	0	7.0909553	0	0	2.4504464	8.512793	2.5620995	0	4.2452836
7	0	0	1.8903716	0	0	0	0	0.63761795	0	2.5917478	2.3901377	0	0	0	0	3.40563	0	3.695195	5.0203404	0	3.217875	0	4.1170764	0	0	3.6903799	1.0174997	0.5987491	0	3.7689228	2.1485083	0	0	0	0.7968856	0	0	1.9606233	0.8745028	0	3.3229299	0	0	1.074096	3.5224762	0	0	1.3308372
7	0	0	9.049919	0	0	0	0	0	0	7.6930857	9.317258	0	1.376221	0	0	6.302276	0	15.673784	9.299003	0	3.870005	0	0.6624286	0	0	5.7453756	1.3544647	0	3.9674819	10.823083	1.5084382	0	0	0	0.4397443	0.86893106	0	2.6636314	3.1488047	0	14.914899	0	0.10102585	6.702239	12.032936	8.893227	0	8.184537
7	0	0	9.064767	0	0	0	0	0	0	9.4803	6.644088	0	0	0	0	7.475486	0	9.322819	7.9893346	0	4.2344165	0	7.3913465	0	0	7.694782	0.32544312	0	0	9.153598	5.918284	0	0	0	1.5035046	1.1544752	0	4.3394732	0	0	8.327057	0	0	2.4493556	12.48066	2.5008852	0	6.8284497
7	0	0	3.9495883	0	0	0	0	0.2705872	0	4.308704	4.9056726	0	0	0	0	6.09815	0	6.243811	6.675697	0	4.9359884	0	6.634616	0	0	6.029815	1.0696986	0.6184135	0	5.95638	4.3204427	0	0	0	1.1226193	0.028129548	0	2.093448	1.5246012	0	5.602539	0	0	2.113412	5.63975	1.0714484	0	3.9517922
7	0	0	6.545415	0	0	0	0	0	0	6.0055757	6.8588557	0	0.35616374	0	0	8.348944	0	11.355241	7.1736126	0	4.2496376	0	6.0134773	0	0	7.508547	0.8552705	0.23001295	0	11.037051	4.7935796	0	0	0	0	0	0	1.053278	3.3229156	0	10.282735	0	0	3.4077597	8.927172	1.2617958	0	5.6764927
7	0	0	7.11481	0	0	0	0	0	0	9.73915	3.9467103	0	0	0	0	4.2162585	0	5.9194155	6.9263263	0	6.367654	0	4.8061585	0	1.2259327	7.031193	0.8568259	0	0	5.6312284	2.9655952	0	0	0	2.6440074	1.3770732	0	6.1529126	0	0	5.5167055	0	0	1.091715	10.51179	2.075265	0	4.6481824
7	0	0	5.201887	0	0	0	0	0	0	4.972042	3.9510334	0	0	0	0	2.4276905	0	7.7498026	4.31389	0	1.6203104	0	0	0	0	2.7177656	0.6754973	0	1.59801	5.55616	0.038730256	0	0	0.10045046	0.12292852	0.5291506	0	1.9566395	0.8671993	0	7.440939	0	0.26747218	3.077071	7.084303	4.493008	0	3.9882994
7	0	0	8.77302	0	0	0	0	0	0	8.923094	7.7400527	0	0	0	0	5.2121067	0	12.795453	8.640887	0	4.9406543	0	1.3594037	0	0	6.0640383	1.2133697	0	2.5609136	8.996633	1.5877922	0	0	0	1.3684852	1.3776999	0	4.211153	1.124862	0	12.202516	0	0	5.015248	12.090026	7.3711834	0	7.25722
7	0	0	9.129123	0	0	0	0	0	0	8.182025	8.392291	0	0.86333203	0	0	7.03909	0	11.97969	7.5839095	0	4.016436	0	4.5145016	0	0	6.465455	0	0	2.8090446	10.232564	5.043984	0	0	0	0	2.459116	0	1.6904695	1.6763731	0	11.272579	0	0	4.1680665	12.331805	5.4731345	0	8.02332
7	0	0	2.9775848	0	0	0	0	0	0	3.902935	2.0725257	0.9844091	0	0	0	1.6229191	0	3.097014	4.32369	0	1.4160947	0	2.7731452	0	0.71706235	1.9946865	0.17282106	0	0	3.072423	1.9901514	0	0.44921112	0	0.8493911	0	0	2.7468512	0	0	2.7363935	0	0	0.3399853	5.7296987	0.43477216	0	1.0836641
7	0	0	5.9156	0	0	0	0	0	0	8.280593	4.1765957	0.7712565	0	0	0	3.2928424	0	6.6404495	6.398184	0	4.176357	0	4.038514	0	1.5470026	4.3834434	1.6195736	0	0	4.820686	2.7002816	0	0.28189492	0	2.6542516	0.09740196	0	5.641218	0	0	5.597863	0	0	0.9641913	9.442209	1.5915649	0	3.469979
7	0	0	10.943623	0	0	0	0	0	0	9.370893	11.080121	0	1.9383501	0	0	8.666416	0	15.351449	9.002239	0	6.2158437	0	4.9350114	0	0	8.088713	0	0	4.6499796	13.22972	6.3936863	0	0	0	0	4.2287536	0	0.15196033	3.2794197	0	14.874411	0	0.32824168	5.49461	14.876643	7.490536	0	10.399621
7	0	0	10.632066	0	0	0	0	0	0	8.715252	10.595438	0	1.4813598	0	0	7.939316	0	18.018295	11.057606	0	2.652258	0	1.9372414	0	0	6.4185967	2.1879265	0	3.8461773	12.412387	2.175209	0	0	0	1.3858993	0	0	4.0472093	3.162761	0	16.681744	0	0	7.6958528	13.867057	9.501749	0	9.175537
7	0	0	6.389098	0	0	0	0	0	0	5.5966053	5.605157	0	0.78671634	0	0	3.8824148	0	10.372096	6.89941	0	0.8838432	0	0.768432	0	0	3.1878195	1.0021075	0	1.9308722	7.5876923	1.0736629	0	0.16372132	0	0.49406525	0	0	2.838264	1.2596952	0	9.635355	0	0	3.9997869	9.32142	4.9558907	0	4.4646025
7	0	0	3.7093046	0	0	0	0	0	0	5.0939255	1.0143943	0	0	0	0	3.0791786	0	3.6219344	3.8417375	0	3.6734235	0	2.448549	0	0	4.9623623	0.69072104	0	0	4.751625	1.0097492	0	0	0.46468708	0.37911195	0	0	2.8237717	0	0	3.5221944	0	0	0.6096262	5.4015603	0	0	1.972226
7	0	0	6.5203733	0	0	0	0	0	0	7.9755635	2.8468044	0	0	0	0	6.03275	0	6.3161364	6.416602	0	5.269596	0	5.663305	0	0	8.076557	0.54700434	0	0	8.174917	3.3306053	0	0	0.03185521	0.55183125	0	0	3.9748688	0	0	5.94142	0	0	1.1077089	9.279378	0	0	3.959599
7	0.21836145	0	3.9021199	0	0	0	0	0	0	2.760994	6.9679227	0	2.144385	0	0	4.645525	0	10.382949	7.034458	0	3.4273958	0	1.4232866	0	0	3.456302	1.8097594	1.8566521	3.3149362	6.172522	1.2110956	0	0.2757902	0	0.7472974	0.15850244	0	0.96737266	3.508981	0	9.760014	0	0.2833691	5.10423	5.150915	6.1729083	0	4.947384
7	0	0	1.4243865	0	0	0	0	0	0	2.7395535	2.825184	0	0	0	0	2.5511472	0	4.3713126	3.3265903	0	3.0923657	0	2.7653873	0	0.15552208	2.076751	2.2788105	1.073001	0	2.2288225	1.6006839	0	0.720682	0	1.4946595	0.057311565	0	1.91363	0.21469192	0	3.353519	0	0	0.91574895	2.3077085	0.29749057	0	1.6532851
7	0	0	11.276967	0	0	0	0	0	0	11.291314	8.970631	0	0	0	0	5.794828	0	16.548033	9.79082	0	4.6511307	0	0	0	0	6.6607804	1.6754154	0	2.9469755	11.484798	0.79800385	0	0	0	1.3365407	1.145678	0	5.27312	1.155194	0	15.664317	0	0	6.250024	15.350646	9.09794	0	8.730538
7	0	0	14.435129	0	0	0	0	0	0	10.778843	12.548805	0	2.6002336	0	0	11.428611	0	18.969872	9.668495	0	1.7558932	0	6.260138	0	0	8.451707	0	0	4.625983	17.195963	8.20989	0	0	0	0	2.7761543	0	0.20965055	3.5695627	0	17.642122	0	0	6.615639	18.684172	7.578324	0	12.361311
7	0	0	3.8421967	0	0	0	0	0	0	4.674566	5.1476064	0	0	0	0	5.288824	0	7.43701	7.53976	0	6.210784	0	4.695966	0	0	6.079165	1.7197807	0.74182624	0.26393938	5.7989597	2.479327	0	0	0	1.5794685	0	0	2.904378	1.8169254	0	6.9839654	0	0	2.9687157	5.678246	2.7295773	0	3.9593928
7	0	0	10.85008	0	0	0	0	0	0	11.286117	9.259123	0	0	0	0	7.141774	0	14.9811125	11.5059185	0	4.9708595	0	3.8833318	0	0	7.6794605	2.4577453	0	1.8826926	10.306221	2.6881263	0	0	0	3.486231	0.16876468	0	7.2458725	0.21626799	0	13.70969	0	0	5.756199	14.857807	7.8904476	0	8.432452
7	0.086521715	0	4.2026477	0	0	0	0	0	0	3.1886368	6.2008514	0	1.6054039	0	0	4.930826	0	10.532708	6.5018396	0	3.8878977	0	0.41722214	0.09538419	0	3.9340374	1.739067	1.0102404	2.9874814	6.854161	0.3547181	0	0	0	0.017122425	0.11018053	0	0.40111822	3.6616678	0.08485863	9.951632	0	0.012390599	4.831443	5.6294403	5.9412546	0	5.0922213
7	0	0	4.295308	0	0	0	0	0	0	6.4894443	1.2014046	1.0454588	0	0	0	1.9709666	0	3.3041968	4.730016	0	4.8017917	0	2.6366065	0	0.7830086	4.800403	0	0	0	5.119075	1.6965007	0	0	0	0	0	0	3.1181877	0	0	3.572548	0	0	0	7.97208	0	0	1.4510707
7	0	0	5.803869	0	0	0	0	0	0	7.030578	4.278982	0.8182835	0	0	0	3.777553	0	6.2544436	7.6527324	0	2.2610798	0	5.170657	0	1.0842149	4.118859	1.0155127	0	0	5.2850227	3.332	0	0.2714045	0	2.5610244	0	0	5.581181	0	0	5.342101	0	0	1.3619581	9.700242	1.6183792	0	2.9284635
7	0	0	3.9943311	0	0	0	0	0	0	4.7714076	2.442692	0	0	0	0	3.0591445	0	4.3430595	4.6255665	0	1.4982795	0	3.1291277	0	0.36192796	3.344224	1.3107196	0	0	3.7582211	1.7364017	0	0	0	1.8147863	0	0	3.767228	0	0	3.650928	0	0	1.1984141	5.791469	1.0013694	0	2.3420901
7	0	0	7.374031	0	0	0	0	0	0	8.828494	4.933146	0	0	0	0	4.978681	0	6.9823627	7.3620796	0	3.2636676	0	5.5673976	0	0.894207	5.728507	1.7094626	0	0	5.4854274	3.5636868	0	0	0	3.6277113	0.17703432	0	6.5926843	0	0	5.8700824	0	0	1.9010777	10.321395	2.6822386	0	4.962214
7	0	0	10.485111	0	0	0	0	0	0	8.072765	11.199408	0	2.2531042	0	0	7.2480125	0	20.026318	11.109252	0	3.157763	0	0	0	0	5.9223003	2.1562254	0.13007021	5.214146	13.19165	0.35355723	0	0	0	0.37596512	0	0	2.8833387	4.651367	0	19.018446	0	0.31406957	9.020797	13.613127	11.604256	0	9.553993
7	0	0	5.5008206	0	0	0	0	0	0	3.5040889	5.1721325	0	1.3654226	0	0	8.164843	0	9.728696	5.4679484	0	3.8102918	0	4.97119	0.05290301	0	7.2835975	0	0.2609679	0.22948356	11.679063	4.5815377	0	0	0.16084044	0	0	0	0	5.1330853	0	9.555034	0	0	3.2529755	7.109557	0.57090485	0	5.2595086
7	0	0	5.1359353	0	0	0	0	0	0	4.638664	2.613297	0	0	0	0	0.60123307	0	7.7082686	1.6608233	0	0.5531893	0	0	0.20957196	0	1.2733837	0	0	2.0017586	5.7359347	0	0	0	1.6327845	0	1.385775	0	0.1403738	1.1795883	0	7.787141	0	2.5695934	2.8606899	6.7675467	4.752117	0	3.631506
7	0	0	1.2313104	0	0	0	0	0.507732	0	1.8636745	1.3451217	0	0	0	0	2.6957765	0	2.5265365	3.201268	0	2.816223	0	2.7095804	0	0	3.1706462	1.0486465	0.23898983	0	2.7635882	1.2027346	0	0	0	0.49024078	0	0	1.2389827	0.9485717	0	2.306983	0	0	0.8494112	1.8758119	0	0	1.1423448
7	0	0	3.7091196	0	0.09521231	0	0	0	0	5.688132	2.8516428	1.3810885	0	0	0	2.1036596	0	3.7957013	6.431265	0	4.724209	0	4.3063035	0	1.0447371	3.898982	0	0	0	4.5646315	3.0351985	0	0.45392248	0	0.45320123	0	0	3.2597558	0	0	3.8134842	0	0	0	8.141096	0.13493867	0	1.2625105
7	0	0	4.538273	0	0	0	0	0	0	6.1428204	5.0915766	0	0	0	0	2.7678638	0	6.229194	5.556951	0	7.571705	0	1.9895707	0	0	5.0194745	0	0	1.9751198	4.4966803	1.9898823	0	0	0	0.6404239	3.4150245	0	2.0455816	0.52521884	0	6.4718943	0	2.030278	2.1702056	7.0624084	4.427853	0	4.6481285
7	0	0	7.4284697	0	0	0	0	0	0	9.014494	4.8241115	0	0	0	0	3.1948807	0	7.422624	5.6599727	0	5.661497	0	1.7290915	0	0	5.57599	0	0	1.0374818	6.2337947	2.0797071	0	0	0	0.89499724	2.9321442	0	3.8213322	0	0	7.364577	0	0.40192413	2.038951	10.741554	4.3485403	0	5.5365443
7	0	0	6.3203645	0	0	0	0	0	0	8.406155	3.198766	0.801317	0	0	0	2.8661568	0	4.9523244	5.439065	0	3.7501712	0	3.163516	0	1.5900265	4.8058004	1.0639925	0	0	4.0269923	2.0002465	0	0	0	2.8215044	1.0209198	0	5.874723	0	0	4.392616	0	0	1.0022264	9.128282	2.3534758	0	3.8842576
7	0	0	5.119881	0	0	0	0	0	0	7.025692	3.221667	0	0	0	0	4.476038	0	5.5053782	6.500856	0	5.6175137	0	4.6635413	0	0.35762677	6.501557	1.3050984	0	0	5.4510455	2.3567293	0	0	0	1.9742422	0	0	4.6943836	0	0	5.1009603	0	0	1.3610245	7.564185	1.058239	0	3.4644556
7	0	0	3.5555623	0	0	0	0	0	0	2.3375297	7.4216976	0	1.8375835	0	0	6.238775	0	10.207807	5.7113853	0	3.8327012	0	2.1370165	0.37823194	0	6.1991997	0	1.3625079	1.2622398	9.572023	2.2112014	0	0	0	0	0.002591997	0	0	5.8732038	0.6126022	10.032337	0	0	4.5525455	5.1564493	3.3875835	0	4.2295732
7	0	0	4.8101916	0	0	0	0	0	0	4.1117496	3.9261487	0	0.33679655	0	0	2.763777	0	7.7902317	4.2178397	0	0.49873757	0	0	0	0	2.295446	1.1091365	0	1.5094918	5.3764396	0.061982855	0	0	0.62258697	0.3531264	0	0	1.8470614	1.1631795	0	7.2514033	0	0	3.308113	6.219094	4.2886066	0	3.8001816
7	0	0	3.6447563	0	0	0	0	0	0	4.571691	2.6984143	0.76147497	0	0	0	2.3535237	0	4.0214596	5.26169	0	1.6013656	0	3.5173833	0	0.70853937	2.6124802	0.5014668	0	0	3.7094808	2.3599513	0	0.38038936	0	1.3302289	0	0	3.4502218	0	0	3.481964	0	0	0.701367	6.5886965	0.7192424	0	1.5839326
7	0	0	10.25224	0	0	0	0	0	0	7.7898927	11.437973	0	2.802769	0	0	9.590295	0	15.726427	9.379497	0	4.419003	0	6.033818	0	0	7.493064	0	0.2615699	4.628828	13.185948	6.8745313	0	0	0	0	2.8242629	0	0	3.9649296	0	14.795746	0	0	5.9912395	13.561027	7.0974073	0	10.107632
7	0	0	13.126165	0	0	0	0	0	0	12.051674	10.247724	0	0.07493773	0	0	9.657788	0	14.829282	9.812419	0	3.5451107	0	7.3682365	0	0	8.727267	0	0	2.267139	13.418453	7.4177904	0	0	0	0.6238055	2.3273377	0	3.9046817	0.526646	0	13.522118	0	0	4.592913	17.593655	5.733052	0	10.362745
7	0	0	7.6363745	0	0	0	0	0	0	11.626554	4.4710426	2.8266914	0	0	0	2.4047608	0	5.453461	8.623884	0	8.482572	0	5.127593	0	2.8390658	6.6774116	0	0	0	5.714716	3.85529	0	0	0	2.107314	1.5308378	0	6.834754	0	0	5.592017	0	0	0	13.989088	2.150895	0	3.7800992
7	0	0	5.045278	0	0	0	0	0	0	6.011774	3.2555768	0.2591164	0	0	0	3.2405992	0	5.11819	5.5411797	0	1.4800656	0	3.6436098	0	0.845518	3.4971993	1.41981	0	0	3.9839482	2.2091656	0	0	0	2.5510113	0	0	4.8843203	0	0	4.2416167	0	0	1.3769919	7.428941	1.7257249	0	2.9469697
7	0	0	6.5067763	0	0	0	0	0	0	6.5511127	5.9723487	0	0.48511115	0	0	4.0285954	0	9.905648	8.080548	0	2.6367977	0	2.4046946	0	0	4.02323	0.7144432	0	1.7161508	7.518211	2.0923157	0	0.3200282	0	0.9270799	0	0	3.6328647	0.6081692	0	9.261603	0	0	3.4142973	10.343535	4.467095	0	4.337478
7	0	0	14.323303	0	0	0	0	0	0	14.307814	12.717964	0	0	0	0	8.696749	0	20.5906	13.815156	0	8.016538	0	2.7220318	0	0	10.002989	1.4167047	0	4.241419	14.774313	3.0929284	0	0	0	1.9407932	2.3471563	0	6.41942	1.8609594	0	19.68958	0	0	7.9612904	19.730188	11.671521	0	11.8802595
7	0	0	6.2324	0	0	0	0	0	0	7.9943304	4.336132	0	0	0	0	5.7265453	0	6.283481	7.058051	0	6.597322	0	6.3218246	0	0	7.681213	0.5673176	0	0	6.855637	4.106673	0	0	0	1.4412644	0.9113848	0	4.1528764	0	0	5.8933005	0	0	1.3433397	9.145457	0.9969833	0	4.6161404
7	0	0	4.874215	0	0	0	0	0	0	5.8312106	3.8143666	0	0	0	0	3.8569565	0	5.17741	5.6444674	0	2.377458	0	4.393087	0	0.50741017	4.040007	1.6195319	0	0	3.8083832	2.7110431	0	0	0	2.8101544	0	0	4.6450477	0	0	4.2689486	0	0	1.6048963	6.8052125	1.9967934	0	3.5156937
7	0	0	4.3425364	0	0	0	0	0	0	5.709596	3.6590133	0	0	0	0	3.5782325	0	5.566158	6.239525	0	4.724451	0	3.7716193	0	0	4.897987	0.8433829	0	0	4.922352	2.2510276	0	0	0	1.3867283	0	0	3.5606027	0	0	5.238716	0	0	1.5500362	7.0028586	1.7567601	0	3.027457
7	0	0	3.7063925	0	0	0	0	0.16036205	0	5.1002655	4.948306	0	0	0	0	4.1238194	0	5.3647256	7.54769	0	4.747657	0	6.003632	0	0.6664671	4.459567	1.5283716	0.5899616	0.40158087	3.639192	3.5896666	0	0.3159759	0	2.938953	0	0	4.3786154	0	0	4.6045904	0	0	1.6854973	6.4048467	2.1037576	0	3.076225
7	0	0	5.97891	0	0	0	0	0	0	6.7928157	2.9740276	0.6035517	0	0	0	3.7737577	0	5.85436	6.479108	0	1.0590482	0	4.4963512	0	0.3360992	4.135964	0.30802956	0	0	6.4343657	3.079213	0	0	0	1.0879325	0	0	4.526946	0	0	5.1066427	0	0	0.83975714	9.877261	0.15947652	0	2.3696833
7	0	0	4.735992	0	0	0	0	0	0	4.97513	4.880416	0	0.13074309	0	0	3.0673168	0	7.752441	5.4193673	0	3.7407377	0	0.7262601	0	0	3.6364064	0.9494684	0	1.866393	5.175504	0.86267924	0	0	0	0.78280914	1.1442491	0	2.203221	1.1184223	0	7.462895	0	0.49156183	3.210667	6.62904	4.753059	0	4.3430266
7	0.29989228	0	2.842258	0	0	0	0	0	0	2.733899	4.4003334	0	0.84465504	0	0	3.4602594	0	7.0172234	4.770349	0	4.2211742	0	0.58802223	0.002256893	0	3.2713892	1.2233524	0.61341083	2.1367764	4.536701	0.41331214	0	0	0	0.10769171	0.8195033	0	0.34183142	2.3958921	0	6.7144656	0	0.4883561	3.1045105	4.071831	4.2165794	0	3.7376375
7	0	0	8.589283	0	0	0	0	0	0	8.715119	5.852737	0	0	0	0	4.9802613	0	9.944439	7.001009	0	2.224973	0	2.8048232	0	0	5.2300787	0.8025181	0	0.93689585	8.034005	2.6696327	0	0	0	1.4601167	0.471591	0	4.5271344	0	0	9.078134	0	0	3.2441676	11.812252	4.510863	0	6.018968
7	0	0	9.776418	0	0	0	0	0	0	7.7119584	10.406899	0	2.1645625	0	0	7.1804605	0	18.065264	11.309914	0	2.376521	0	1.1564645	0	0	5.549237	1.9188931	0.33174166	4.2412457	12.387649	1.628231	0	0.018418416	0	0.7652526	0	0	3.432785	3.6432767	0	16.89147	0	0	7.7202334	13.460488	9.450405	0	8.219397
7	0	0	4.1150317	0	0	0	0	0	0	5.549505	0.5919768	0.5618881	0	0	0	2.121275	0	3.310959	3.6841311	0	2.6135774	0	1.856367	0	0.3370884	4.0614357	0	0	0	4.9390845	1.020853	0	0	0.17267905	0	0	0	2.8772712	0	0	3.3075764	0	0	0.020908382	6.8017926	0	0	1.3407787
7	0	0	13.852794	0	0	0	0	0	0	14.732506	8.877768	0	0	0	0	5.810691	0	15.448712	9.14937	0	6.944947	0	0.6815388	0	0	8.689081	0	0	2.794641	12.852662	2.5898361	0	0	0	0.06269101	4.125516	0	5.093974	0	0	15.279584	0	0.9245358	4.8723173	19.308151	8.75854	0	10.213859
7	0	0	4.2602334	0	0	0	0	0	0	4.4388585	4.287039	0	0.10034187	0	0	4.002847	0	6.999752	4.9581375	0	4.9337735	0	1.9993178	0	0	4.900169	0.10024837	0	1.0396273	6.323999	1.8641722	0	0	0	0	1.2960955	0	0.58626425	2.0616667	0	7.0133667	0	0	2.5546536	6.076626	2.8841586	0	4.092574
7	0	0	8.340126	0	0	0	0	0	0	5.818124	9.707858	0	2.5254858	0	0	6.4227057	0	17.289612	9.479236	0	2.0044708	0	0	0	0	4.590107	2.1554925	0.7529455	4.6762333	11.174723	0.2981501	0	0	0	0.24955747	0	0	1.932409	4.5975995	0	16.298824	0	0.0744853	8.031728	10.623355	9.908489	0	7.962273
7	0	0	8.288071	0	0	0	0	0	0	9.84429	7.3443737	0	0	0	0	6.5881524	0	10.018979	10.4836645	0	5.220044	0	6.940833	0	0.43238473	7.246266	2.770475	0	0.11797419	6.7696967	4.017384	0	0	0	4.9125814	0	0	7.98771	0	0	8.623699	0	0	3.4894178	11.687697	4.608522	0	6.3214645
7	0	0	10.043346	0	0	0	0	0	0	9.650981	7.706393	0	0	0	0	6.7638254	0	11.881287	7.9770074	0	3.1579876	0	4.365665	0	0	6.5848927	0.3244768	0	1.7346523	10.000347	4.404545	0	0	0	0.9796306	1.5326438	0	3.8630998	0.2869641	0	10.924034	0	0	3.9241374	13.552303	5.2510295	0	7.7948794
7	0	0	4.635737	0	0	0	0	0	0	4.677302	3.674942	0	0.20179403	0	0	3.0128858	0	6.8228226	5.847834	0	1.2057552	0	2.072358	0	0	2.8782878	0.5320105	0	0.53599995	5.8006167	1.62571	0	0.24621198	0	0.42649925	0	0	2.7019498	0.3411971	0	6.2917604	0	0	2.1025596	7.611729	2.2046273	0	2.552697
7	0	0	7.587689	0	0	0	0	0	0	8.386156	6.190763	0	0	0	0	3.806381	0	10.255624	7.975437	0	4.665754	0	1.6027273	0	0	5.139081	0.47830284	0	1.8300079	7.744315	1.6990898	0	0	0	1.0058995	0.62499213	0	4.154985	0.14273553	0	9.903153	0	0	3.4583967	11.595874	5.47812	0	5.3997283
7	0	0	9.397474	0	0	0	0	0	0	8.244151	10.446125	0	1.7092452	0	0	7.184835	0	18.190042	9.092802	0	4.014346	0	1.0486771	0	0	5.4467707	2.2088313	0.53902197	4.086592	12.125352	2.2690427	0	0.040855557	0	0.034828022	1.0195656	0	2.0367844	3.4844105	0	16.668976	0	0	6.7258353	12.52199	8.103863	0	8.68347
7	0	0	8.606304	0	0	0	0	0	0	9.083615	5.69256	0	0	0	0	4.59663	0	9.234578	6.1962795	0	3.571521	0	2.4723935	0	0	5.599112	0.038761467	0	1.1776203	7.8932796	2.864032	0	0	0	0.7682463	1.9866899	0	3.7275314	0	0	8.725082	0	0	2.7943432	11.872936	4.5091176	0	6.3234825
7	0	0	6.3436446	0	0	0	0	0	0	5.5660033	7.376953	0	1.1169081	0	0	5.1003504	0	12.521643	7.658268	0	2.8853533	0	1.0124937	0	0	4.1107197	2.1817305	0.5215156	2.7756867	7.8873444	1.0760678	0	0.1320992	0	1.1537907	0	0	2.6635804	2.4446192	0	11.513297	0	0	5.300727	8.416465	6.5280538	0	5.937232
7	0	0	4.171658	0	0	0	0	0	0	2.004581	5.0110536	0	2.3484833	0	0	4.4888463	0	10.619317	5.47227	0	1.2884192	0	0	1.0261332	0	3.2260299	0.20979476	1.0242565	2.2583785	9.04186	0.5261948	0	0	0.3534379	0	0	0	0	4.73761	1.0552028	10.418423	0	0	4.5370693	5.928438	3.9576004	0	3.7784443
